Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,VNYMR
1678251322.4754715,4169,1678251322,438979864,IMU1_Frame,0,0,0,,0.07415823018105844,0.13634567349026538,0.7230472042262268,0.6731368023496682,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-17.868967,-1.506906,-4.2689,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.4,1.184,-8.733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0638,-0.0764,0.5116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+094.762,+004.377,+017.330,-00.0638,-00.0764,+00.5116,-00.400,+01.184,-08.733,-17.868967,-01.506906,-04.268907*68\r\n'"
1678251322.4830356,4170,1678251322,464542150,IMU1_Frame,0,0,0,,-0.09225567413378513,-0.04351774131984788,0.7054270964249528,0.7014040977995495,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-19.688784,-0.115798,-2.6015,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.509,7.371,-8.135,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0426,-0.2851,0.4279,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+089.945,+003.963,-011.027,-00.0426,-00.2851,+00.4279,+00.509,+07.371,-08.135,-19.688784,-00.115798,-02.601505*6F\r\n'"
1678251322.5233428,4171,1678251322,488731145,IMU1_Frame,0,0,0,,-0.24522686722998444,-0.2065636238390866,0.6606160176851957,0.6788090527333773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-17.42244,-0.104953,-1.50798,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.655,6.246,-6.542,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0202,-0.4302,0.2647,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+087.600,+002.497,-037.331,-00.0202,-00.4302,+00.2647,-00.655,+06.246,-06.542,-17.422440,-00.104953,-01.507989*6E\r\n'"
1678251322.5673938,4172,1678251322,514553070,IMU1_Frame,0,0,0,,-0.3726117790722543,-0.3435874608976047,0.5939349758169978,0.6247794517362175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-15.549146,-0.280851,-0.86454,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.053,10.038,-8.03,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0058,-0.4905,0.0839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+086.653,+000.761,-060.905,-00.0058,-00.4905,+00.0839,+01.053,+10.038,-08.030,-15.549146,-00.280851,-00.864546*69\r\n'"
1678251322.5674357,4173,1678251322,539482593,IMU1_Frame,0,0,0,,-0.47033437597633293,-0.4377622338452233,0.5195447781155428,0.563225554220212,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.634419,0.736397,-1.00708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.644,7.255,-3.483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0001,-0.4926,-0.0533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+085.591,-000.252,-079.962,-00.0001,-00.4926,-00.0533,-00.644,+07.255,-03.483,-11.634419,+00.736397,-01.007085*65\r\n'"
1678251322.615354,4174,1678251322,564445972,IMU1_Frame,0,0,0,,-0.5361572718990919,-0.49450319297065687,0.4532689693009801,0.5123955634081696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.102182,1.145907,-0.36782,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.035,11.644,1.499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0062,-0.4603,-0.1691,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+084.258,-001.187,-093.670,+00.0062,-00.4603,-00.1691,+00.035,+11.644,+01.499,-08.102182,+01.145907,-00.367822*63\r\n'"
1678251322.6154017,4175,1678251322,589576005,IMU1_Frame,0,0,0,,-0.5796186370473938,-0.5169344964544235,0.41310291228295354,0.47557012713802344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.285955,0.705641,0.22101,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.277,6.396,7.329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0047,-0.4346,-0.2393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+082.862,-000.733,-101.910,+00.0047,-00.4346,-00.2393,-01.277,+06.396,+07.329,-04.285955,+00.705641,+00.221011*6E\r\n'"
1678251322.6594176,4176,1678251322,614484071,IMU1_Frame,0,0,0,,-0.6048481357385376,-0.5325340338382353,0.3881289758274454,0.4471265297661625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.479269,0.404294,0.47033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.5,10.568,2.427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0064,-0.4056,-0.2866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+082.442,-000.384,-107.390,+00.0064,-00.4056,-00.2866,-01.500,+10.568,+02.427,-03.479269,+00.404294,+00.470332*6D\r\n'"
1678251322.6594806,4177,1678251322,639450788,IMU1_Frame,0,0,0,,-0.6270577106722108,-0.5404229989627002,0.36929612733021955,0.42232923178201803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.703319,0.293542,0.58518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.22,8.836,5.813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0015,-0.3764,-0.3113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+081.771,+000.382,-111.748,-00.0015,-00.3764,-00.3113,-00.220,+08.836,+05.813,-02.703319,+00.293542,+00.585189*63\r\n'"
1678251322.703493,4178,1678251322,664450883,IMU1_Frame,0,0,0,,-0.6394916107825306,-0.5441531408908885,0.3604555698099038,0.40622607152958906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.146364,-0.090246,0.29775,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.241,8.125,6.52,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0033,-0.3607,-0.3267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+081.491,+001.084,-114.216,-00.0033,-00.3607,-00.3267,+00.241,+08.125,+06.520,-01.146364,-00.090246,+00.297758*61\r\n'"
1678251322.7040286,4179,1678251322,689399242,IMU1_Frame,0,0,0,,-0.6428354465817474,-0.5448341679631343,0.36160783982044425,0.39894622221341614,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013971,-0.351842,0.39827,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.431,8.673,3.833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0064,-0.3529,-0.3256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+081.671,+001.730,-114.857,-00.0064,-00.3529,-00.3256,+00.431,+08.673,+03.833,+00.013971,-00.351842,+00.398272*61\r\n'"
1678251322.7473576,4180,1678251322,714413404,IMU1_Frame,0,0,0,,-0.6389841788070666,-0.5400879125071956,0.37206519838072405,0.40195989122273207,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.620098,-0.293479,0.22286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.879,7.448,2.307,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0097,-0.3595,-0.3205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+081.960,+002.367,-113.599,-00.0097,-00.3595,-00.3205,+00.879,+07.448,+02.307,+01.620098,-00.293479,+00.222863*6E\r\n'"
1678251322.791454,4181,1678251322,739453077,IMU1_Frame,0,0,0,,-0.6222448698314494,-0.5214664175597046,0.3975676371687906,0.4275793156853068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.977608,0.061567,0.27627,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.101,6.996,2.033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.009,-0.3785,-0.2911,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+081.941,+002.799,-108.579,-00.0090,-00.3785,-00.2911,+01.101,+06.996,+02.033,+04.977608,+00.061567,+00.276274*66\r\n'"
1678251322.7915013,4182,1678251322,764286279,IMU1_Frame,0,0,0,,-0.5778006732493602,-0.48091459786889884,0.4477396284273386,0.4841453879620563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.632032,-0.32638,0.01255,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.017,8.751,-0.17,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0102,-0.432,-0.2206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+082.144,+002.966,-097.495,-00.0102,-00.4320,-00.2206,+01.017,+08.751,-00.170,+09.632032,-00.326380,+00.012555*67\r\n'"
1678251322.835394,4183,1678251322,789277076,IMU1_Frame,0,0,0,,-0.5016541140201098,-0.40835555393917133,0.5139261200739959,0.563443727943989,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",13.006194,0.405075,0.01941,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.427,7.3,-5.23,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0083,-0.4824,-0.0892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+082.041,+003.179,-080.594,-00.0083,-00.4824,-00.0892,+01.427,+07.300,-05.230,+13.006194,+00.405075,+00.019410*6F\r\n'"
1678251322.8354409,4184,1678251322,814317226,IMU1_Frame,0,0,0,,-0.39851432249392704,-0.3069150768224823,0.5713276267153409,0.6485169337327068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",14.927814,1.00613,-0.24852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.403,14.508,-9.028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0037,-0.495,0.0801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+080.849,+003.284,-060.344,-00.0037,-00.4950,+00.0801,-00.403,+14.508,-09.028,+14.927814,+01.006130,-00.248527*6D\r\n'"
1678251322.879424,4185,1678251322,839445590,IMU1_Frame,0,0,0,,-0.2818001743591305,-0.17380966278653534,0.6258169200750345,0.7062096327585685,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",15.118473,1.739512,3.48206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.188,22.56,-5.712,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0288,-0.44,0.2646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+080.956,+006.155,-038.253,-00.0288,-00.4400,+00.2646,-00.188,+22.560,-05.712,+15.118473,+01.739512,+03.482064*6C\r\n'"
1678251322.8812358,4186,1678251322,864186048,IMU1_Frame,0,0,0,,-0.16561107693025634,-0.04096326255963992,0.6879927505068019,0.7053800093343704,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",13.492985,-1.005923,4.60936,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.077,1.036,0.489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0712,-0.3511,0.3707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+087.093,+009.793,-017.115,-00.0712,-00.3511,+00.3707,+00.077,+01.036,+00.489,+13.492985,-01.005923,+04.609368*6F\r\n'"
1678251322.9233818,4187,1678251322,889255285,IMU1_Frame,0,0,0,,-0.035621131431441105,0.06742430806590859,0.7170626882967192,0.6928247965611938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",13.133036,-1.37507,3.05642,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.042,0.572,-6.82,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0798,-0.2174,0.4606,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+092.169,+008.309,+002.742,-00.0798,-00.2174,+00.4606,+01.042,+00.572,-06.820,+13.133036,-01.375070,+03.056425*61\r\n'"
1678251322.9673429,4188,1678251322,914151430,IMU1_Frame,0,0,0,,0.0921471506747428,0.17267053226021695,0.7245299331859284,0.6608707633335686,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",12.834837,-1.64193,3.38736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.177,-4.361,-4.522,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0785,-0.0705,0.5048,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+096.316,+005.434,+021.943,-00.0785,-00.0705,+00.5048,+00.177,-04.361,-04.522,+12.834837,-01.641930,+03.387360*6B\r\n'"
1678251322.9673798,4189,1678251322,939173221,IMU1_Frame,0,0,0,,0.2083482521722539,0.26489604407726286,0.7122608825956392,0.6157154592610656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",11.535698,-0.925492,2.69487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.282,-6.506,-8.049,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0644,0.0728,0.4998,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.919,+001.685,+039.360,-00.0644,+00.0728,+00.4998,-00.282,-06.506,-08.049,+11.535698,-00.925492,+02.694875*64\r\n'"
1678251323.011372,4190,1678251322,964072465,IMU1_Frame,0,0,0,,0.2974077210939148,0.34536666551545264,0.6910352612300165,0.5610176303122963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.320162,-0.124764,2.42883,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.095,-9.327,-2.1,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0527,0.1929,0.4684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+101.167,-001.348,+054.218,-00.0527,+00.1929,+00.4684,-01.095,-09.327,-02.100,+09.320162,-00.124764,+02.428838*66\r\n'"
1678251323.0114264,4191,1678251322,988878965,IMU1_Frame,0,0,0,,0.3557815383889841,0.39441416004004787,0.6725259392769696,0.5153307950250027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.389648,-0.293419,1.79197,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.898,-13.086,0.898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0386,0.2628,0.4222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+102.490,-004.131,+064.097,-00.0386,+00.2628,+00.4222,-01.898,-13.086,+00.898,+05.389648,-00.293419,+01.791972*6E\r\n'"
1678251323.0554585,4192,1678251323,14129638,IMU1_Frame,0,0,0,,0.39344373344849953,0.4163596585596295,0.656889146649327,0.49024821503860044,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.247139,-0.836031,0.9494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.312,-13.648,-1.649,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0209,0.3002,0.3904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+102.179,-006.238,+069.773,-00.0209,+00.3002,+00.3904,-02.312,-13.648,-01.649,+03.247139,-00.836031,+00.949401*62\r\n'"
1678251323.0554829,4193,1678251323,39354562,IMU1_Frame,0,0,0,,0.4142227874009808,0.42380001463447836,0.6444996062915807,0.4831493428367413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.854057,-0.911545,-0.06609,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.143,-13.125,-4.442,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0078,0.3189,0.3766,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+101.038,-007.147,+072.545,-00.0078,+00.3189,+00.3766,-02.143,-13.125,-04.442,+00.854057,-00.911545,-00.066090*66\r\n'"
1678251323.0994039,4194,1678251323,64110994,IMU1_Frame,0,0,0,,0.4156886944452672,0.4228813265840103,0.6422270963184844,0.4857145763627699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.508452,0.148148,-0.09825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.466,-10.481,-4.58,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0046,0.3221,0.3779,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+100.601,-007.073,+072.601,-00.0046,+00.3221,+00.3779,-01.466,-10.481,-04.580,-00.508452,+00.148148,-00.098251*6C\r\n'"
1678251323.1057668,4195,1678251323,88926553,IMU1_Frame,0,0,0,,0.3978124205293415,0.4085907126384749,0.6519373440502405,0.4997765571241692,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.560877,0.418323,-0.81659,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.749,-12.893,-5.511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0145,0.3034,0.3931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+100.665,-006.332,+069.406,-00.0145,+00.3034,+00.3931,-00.749,-12.893,-05.511,-03.560877,+00.418323,-00.816590*66\r\n'"
1678251323.1473978,4196,1678251323,114030361,IMU1_Frame,0,0,0,,0.3400066135579955,0.36655241766405544,0.679123481898178,0.5374254591810431,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.052568,1.3053,-1.85817,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.308,-12.278,-5.346,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0284,0.2413,0.4417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+101.045,-003.889,+059.919,-00.0284,+00.2413,+00.4417,-01.308,-12.278,-05.346,-09.052568,+01.305300,-01.858179*68\r\n'"
1678251323.1912272,4197,1678251323,138983011,IMU1_Frame,0,0,0,,0.2329960753358909,0.2723438965073059,0.718497196088567,0.5960733261320766,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-14.700162,0.508349,-2.3393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.523,-11.794,0.343,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0521,0.1082,0.4972,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+100.418,-000.581,+042.002,-00.0521,+00.1082,+00.4972,-00.523,-11.794,+00.343,-14.700162,+00.508349,-02.339302*6B\r\n'"
1678251323.1912458,4198,1678251323,163732767,IMU1_Frame,0,0,0,,0.07846594717702471,0.11908897840380223,0.7358392038009848,0.6619679573105361,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-19.713598,0.649223,-4.00813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.674,-4.681,-4.59,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0548,-0.1112,0.4995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+096.395,+002.418,+016.224,-00.0548,-00.1112,+00.4995,-00.674,-04.681,-04.590,-19.713598,+00.649223,-04.008134*62\r\n'"
1678251323.235234,4199,1678251323,188621997,IMU1_Frame,0,0,0,,-0.10967168243658884,-0.06958877734824567,0.7048494265558742,0.6973641875107723,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-21.58075,-0.000793,-4.63584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.297,4.99,-1.168,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0438,-0.2973,0.4114,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+090.190,+003.299,-014.565,-00.0438,-00.2973,+00.4114,-01.297,+04.990,-01.168,-21.580750,-00.000793,-04.635846*65\r\n'"
1678251323.235243,4200,1678251323,213636875,IMU1_Frame,0,0,0,,-0.26530932526635803,-0.25778031656149974,0.6346181853929117,0.6785425772114604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-18.775158,-1.668066,-2.66109,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.425,15.932,-7.551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0041,-0.4452,0.2285,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+086.467,-000.750,-043.416,+00.0041,-00.4452,+00.2285,-01.425,+15.932,-07.551,-18.775158,-01.668066,-02.661094*63\r\n'"
1678251323.2794297,4201,1678251323,238962411,IMU1_Frame,0,0,0,,-0.38601989985906066,-0.39923711429230097,0.5566665961591412,0.617835466936751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-15.808987,-1.032007,-2.22595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.117,6.113,-3.747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0264,-0.4811,0.0273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+086.469,-003.644,-067.420,+00.0264,-00.4811,+00.0273,-01.117,+06.113,-03.747,-15.808987,-01.032007,-02.225951*68\r\n'"
1678251323.2794375,4202,1678251323,263753890,IMU1_Frame,0,0,0,,-0.4785696361150566,-0.48109289647974096,0.4921663903694227,0.5452457909385167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-10.339699,0.408097,1.28697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.787,6.922,-4.111,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0251,-0.4597,-0.1178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+086.978,-003.070,-085.460,+00.0251,-00.4597,-00.1178,-00.787,+06.922,-04.111,-10.339699,+00.408097,+01.286975*65\r\n'"
